datetime,open,high,low,close,volume
2026-04-29 13:31:00,422.21,425.33,421.99,424.92,246946
2026-04-29 13:32:00,424.76,424.82,422.75,423.615,208950
2026-04-29 13:33:00,423.55,423.97,423.0,423.4,116939
2026-04-29 13:34:00,423.44,423.53,422.25,422.38,128430
2026-04-29 13:35:00,422.37,423.2,422.01,422.76,133595
2026-04-29 13:36:00,422.76,423.58,422.45,422.895,158458
2026-04-29 13:37:00,422.88,423.26,422.25,422.84,122506
2026-04-29 13:38:00,422.84,422.99,422.14,422.4125,120789
2026-04-29 13:39:00,422.45,423.2,422.26,423.15,93727
2026-04-29 13:40:00,423.1072,423.28,422.535,423.1023,97351
2026-04-29 13:41:00,423.11,423.85,422.9001,423.4357,122941
2026-04-29 13:42:00,423.46,424.5,423.44,424.205,135740
2026-04-29 13:43:00,424.19,424.3499,423.71,424.34,86923
2026-04-29 13:44:00,424.31,424.66,424.18,424.49,111870
2026-04-29 13:45:00,424.49,424.52,423.68,423.725,161406
2026-04-29 13:46:00,423.73,424.379,423.6201,424.27,146028
2026-04-29 13:47:00,424.285,424.78,424.16,424.445,191170
2026-04-29 13:48:00,424.445,424.514,424.0,424.245,132451
2026-04-29 13:49:00,424.2475,425.1,424.18,425.055,91331
2026-04-29 13:50:00,425.06,426.155,425.06,425.805,116471
2026-04-29 13:51:00,425.9,425.98,425.41,425.68,162000
